gene	I	II	III	IV
SNORA76	1.1628	1.1628	1.7241	1.7544
SNORD104	1.1628	1.1628	1.7241	1.7544
TEX2	1.1628	2.3256	1.7241	1.7544
PECAM1	1.1628	2.3256	1.7241	1.7544
MILR1	1.1628	1.1628	1.7241	1.7544
POLG2	1.1628	1.1628	1.7241	1.7544
DDX5	1.1628	1.1628	1.7241	1.7544
MIR3064	1.1628	1.1628	1.7241	1.7544
MIR5047	1.1628	1.1628	1.7241	1.7544
CEP95	1.1628	1.1628	1.7241	1.7544
SMURF2	1.1628	1.1628	1.7241	1.7544
LOC146880	1.1628	1.1628	1.7241	0
MIR6080	1.1628	1.1628	1.7241	0
PLEKHM1P	1.1628	1.1628	1.7241	0
LRRC37A3	0	1.1628	1.7241	0
AMZ2P1	1.1628	1.1628	1.7241	0
GNA13	1.1628	1.1628	1.7241	0
RP11-160O5.1	2.3256	2.3256	1.7241	0
RGS9	1.1628	2.3256	1.7241	0
AXIN2	-1.1628	-2.3256	-1.7241	-1.7544
CEP112	1.1628	2.3256	1.7241	3.5088
APOH	1.1628	1.1628	1.7241	1.7544
PRKCA	1.1628	2.3256	1.7241	1.7544
RP11-4F22.2	1.1628	2.3256	1.7241	1.7544
MIR634	1.1628	2.3256	1.7241	0
CACNG5	1.1628	2.3256	1.7241	0
CACNG4	1.1628	2.3256	1.7241	0
CACNG1	1.1628	2.3256	1.7241	0
HELZ	1.1628	2.3256	1.7241	0
PSMD12	1.1628	2.3256	1.7241	0
PITPNC1	1.1628	2.3256	1.7241	0
hsa-mir-548d-2	1.1628	2.3256	1.7241	0
NOL11	1.1628	1.1628	1.7241	0
SNORA38B	1.1628	1.1628	1.7241	0
BPTF	1.1628	1.1628	1.7241	0
C17orf58	1.1628	1.1628	1.7241	0
KPNA2	1.1628	1.1628	1.7241	0
LINC00674	1.1628	1.1628	1.7241	0
LOC440461	1.1628	1.1628	1.7241	0
AMZ2	1.1628	1.1628	1.7241	0
ARSG	1.1628	1.1628	1.7241	0
SLC16A6	1.1628	1.1628	1.7241	0
PRKAR1A	1.1628	1.1628	1.7241	0
WIPI1	1.1628	1.1628	1.7241	0
MIR635	1.1628	1.1628	1.7241	0
FAM20A	1.1628	1.1628	1.7241	0
RP11-118B18.1	1.1628	1.1628	1.7241	0
ABCA8	1.1628	1.1628	1.7241	0
ABCA9	1.1628	1.1628	1.7241	0
ABCA6	1.1628	1.1628	1.7241	0
MIR4524A	1.1628	1.1628	1.7241	0
MIR4524B	1.1628	1.1628	1.7241	0
ABCA10	1.1628	1.1628	1.7241	0
ABCA5	1.1628	1.1628	1.7241	0
MAP2K6	1.1628	1.1628	1.7241	0
AC003051.1	1.1628	1.1628	1.7241	0
AC004562.1	1.1628	1.1628	1.7241	0
LINC01028	1.1628	0	1.7241	0
KCNJ16	1.1628	0	1.7241	0
KCNJ2-AS1	1.1628	0	1.7241	0
KCNJ2	1.1628	0	1.7241	0
CASC17	1.1628	0	1.7241	1.7544
AC005152.3	1.1628	1.1628	3.4483	0
LINC01152	1.1628	1.1628	3.4483	0
RP11-84E24.2	1.1628	1.1628	3.4483	0
SOX9-AS1	1.1628	1.1628	3.4483	0
AC007461.2	1.1628	1.1628	3.4483	0
SOX9	1.1628	1.1628	3.4483	0
LINC00673	1.1628	3.4884	1.7241	0
LINC00511	1.1628	2.3256	1.7241	0
SLC39A11	1.1628	2.3256	1.7241	0
SSTR2	1.1628	2.3256	1.7241	0
COG1	1.1628	2.3256	1.7241	0
FAM104A	1.1628	2.3256	1.7241	0
C17orf80	1.1628	2.3256	1.7241	0
CPSF4L	1.1628	2.3256	1.7241	0
CDC42EP4	1.1628	2.3256	1.7241	0
SDK2	1.1628	2.3256	5.1724	1.7544
LOC100134391	1.1628	2.3256	3.4483	1.7544
LINC00469	1.1628	2.3256	3.4483	1.7544
AC125421.1	1.1628	2.3256	3.4483	0
BTBD17	1.1628	1.1628	3.4483	0
C17orf77	1.1628	1.1628	3.4483	0
CD300A	1.1628	1.1628	3.4483	0
CD300C	1.1628	1.1628	3.4483	0
CD300E	1.1628	1.1628	3.4483	0
CD300LB	1.1628	1.1628	3.4483	0
CD300LD	1.1628	1.1628	3.4483	0
CD300LF	1.1628	1.1628	3.4483	0
DNAI2	1.1628	1.1628	3.4483	0
GPR142	1.1628	1.1628	3.4483	0
GPRC5C	1.1628	1.1628	3.4483	0
KIF19	1.1628	1.1628	3.4483	0
MGC16275	1.1628	1.1628	3.4483	0
RAB37	1.1628	1.1628	3.4483	0
RPL38	1.1628	1.1628	3.4483	0
TTYH2	1.1628	1.1628	3.4483	0
MIR3615	1.1628	0	1.7241	0
SLC9A3R1	1.1628	0	1.7241	0
NAT9	1.1628	0	1.7241	0
TMEM104	1.1628	0	1.7241	0
GRIN2C	1.1628	0	1.7241	0
FDXR	1.1628	0	1.7241	0
FADS6	1.1628	0	1.7241	0
USH1G	1.1628	0	1.7241	0
OTOP2	1.1628	0	1.7241	0
OTOP3	1.1628	0	1.7241	0
HID1	1.1628	0	1.7241	0
RP11-309N17.4	1.1628	0	1.7241	0
CDR2L	1.1628	0	1.7241	0
ICT1	1.1628	0	1.7241	0
KCTD2	1.1628	0	1.7241	0
ATP5H	1.1628	0	1.7241	0
SLC16A5	1.1628	0	1.7241	0
ARMC7	1.1628	0	1.7241	0
HN1	1.1628	0	1.7241	0
NT5C	1.1628	0	1.7241	0
SUMO2	1.1628	0	1.7241	0
NUP85	1.1628	0	1.7241	0
GGA3	1.1628	0	1.7241	0
MRPS7	1.1628	0	1.7241	0
MIF4GD	1.1628	0	1.7241	0
LOC100287042	1.1628	0	1.7241	0
SLC25A19	1.1628	0	1.7241	0
GRB2	1.1628	1.1628	1.7241	0
MIR3678	1.1628	1.1628	1.7241	0
KIAA0195	1.1628	1.1628	3.4483	0
CASKIN2	1.1628	1.1628	3.4483	0
MIR6785	1.1628	1.1628	3.4483	0
TSEN54	1.1628	1.1628	3.4483	0
LLGL2	-1.1628	-1.1628	-3.4483	-0
MYO15B	1.1628	0	3.4483	0
RECQL5	1.1628	0	3.4483	0
SMIM5	1.1628	0	3.4483	0
SMIM6	1.1628	0	3.4483	0
SAP30BP	1.1628	0	1.7241	0
ITGB4	1.1628	0	1.7241	0
GALK1	1.1628	0	1.7241	0
H3F3B	1.1628	0	1.7241	0
MIR4738	1.1628	0	1.7241	0
UNK	1.1628	0	1.7241	0
UNC13D	1.1628	0	1.7241	0
WBP2	1.1628	0	1.7241	0
TRIM47	1.1628	0	1.7241	0
MRPL38	1.1628	0	1.7241	0
TRIM65	1.1628	0	1.7241	0
FBF1	1.1628	0	1.7241	0
ACOX1	1.1628	0	1.7241	0
TEN1-CDK3	1.1628	0	1.7241	0
TEN1	1.1628	0	1.7241	0
CDK3	1.1628	0	0	0
EVPL	1.1628	0	0	1.7544
SRP68	1.1628	0	0	1.7544
EXOC7	1.1628	0	0	1.7544
GALR2	1.1628	0	0	1.7544
ZACN	1.1628	0	0	1.7544
MIR6868	1.1628	0	0	1.7544
FOXJ1	1.1628	0	0	1.7544
RNF157-AS1	1.1628	0	0	1.7544
RNF157	1.1628	0	0	1.7544
QRICH2	1.1628	0	0	0
UBALD2	1.1628	0	0	0
PRPSAP1	1.1628	0	0	0
SPHK1	1.1628	0	0	0
UBE2O	1.1628	0	0	0
AANAT	1.1628	0	0	0
RHBDF2	1.1628	0	0	0
CYGB	1.1628	0	0	0
PRCD	1.1628	0	0	0
SNHG16	1.1628	0	0	0
SNORD1C	1.1628	0	0	0
SNORD1B	1.1628	0	0	0
SNORD1A	1.1628	0	0	0
ST6GALNAC2	1.1628	0	0	0
ST6GALNAC1	1.1628	0	1.7241	0
MXRA7	1.1628	0	0	0
JMJD6	1.1628	0	0	0
METTL23	1.1628	0	0	0
MFSD11	1.1628	0	0	0
MIR636	1.1628	0	0	0
SRSF2	1.1628	0	0	0
LOC101928514	1.1628	0	0	0
MGAT5B	1.1628	0	0	0
LINC00338	1.1628	0	0	0
SEC14L1	1.1628	0	0	0
SCARNA16	1.1628	0	0	0
MIR6516	1.1628	0	0	0
44083	1.1628	0	0	0
MIR4316	1.1628	0	0	0
LOC100507351	1.1628	0	0	0
LOC100132174	1.1628	0	0	0
FLJ45079	1.1628	0	0	0
TNRC6C	1.1628	0	0	0
TNRC6C-AS1	1.1628	1.1628	0	0
TMC6	1.1628	1.1628	0	0
TMC8	1.1628	1.1628	0	0
C17orf99	1.1628	1.1628	0	0
SYNGR2	1.1628	1.1628	0	0
TK1	1.1628	1.1628	0	0
AFMID	1.1628	1.1628	0	0
BIRC5	1.1628	1.1628	0	0
TMEM235	1.1628	1.1628	0	0
RP11-219G17.4	1.1628	1.1628	0	0
RP11-806H10.4	1.1628	1.1628	0	0
SOCS3	1.1628	1.1628	0	0
PGS1	2.3256	0	0	0
DNAH17	2.3256	0	0	0
DNAH17-AS1	2.3256	0	0	0
CYTH1	2.3256	0	0	0
LOC101928710	2.3256	0	0	0
USP36	1.1628	0	0	0
TIMP2	1.1628	0	1.7241	0
LOC100653515	1.1628	0	1.7241	0
LGALS3BP	1.1628	0	1.7241	0
CANT1	1.1628	0	1.7241	0
C1QTNF1-AS1	1.1628	0	1.7241	0
C1QTNF1	1.1628	0	1.7241	0
ENGASE	1.1628	1.1628	1.7241	0
RBFOX3	1.1628	1.1628	1.7241	0
HP09025	1.1628	1.1628	0	0
MIR4739	1.1628	1.1628	0	0
ENPP7	1.1628	1.1628	0	0
CBX2	1.1628	1.1628	0	0
CBX8	1.1628	1.1628	0	0
CBX4	1.1628	1.1628	0	0
RP11-353N14.5	1.1628	1.1628	0	0
LOC101928738	1.1628	1.1628	0	0
TBC1D16	1.1628	1.1628	0	0
CCDC40	1.1628	1.1628	0	0
GAA	1.1628	1.1628	0	0
EIF4A3	1.1628	1.1628	0	0
CARD14	1.1628	1.1628	0	0
SGSH	1.1628	1.1628	0	0
SLC26A11	1.1628	1.1628	0	1.7544
LOC100294362	1.1628	2.3256	0	1.7544
RNF213	1.1628	2.3256	0	1.7544
ENDOV	1.1628	2.3256	0	1.7544
MIR4730	1.1628	2.3256	0	1.7544
NPTX1	1.1628	2.3256	0	1.7544
RPTOR	2.3256	2.3256	0	1.7544
RP11-28G8.1	1.1628	1.1628	0	1.7544
CHMP6	1.1628	1.1628	1.7241	1.7544
BAIAP2-AS1	1.1628	1.1628	1.7241	1.7544
BAIAP2	1.1628	1.1628	1.7241	1.7544
AATK	1.1628	1.1628	0	1.7544
MIR1250	1.1628	1.1628	0	1.7544
MIR3065	1.1628	1.1628	0	1.7544
MIR338	1.1628	1.1628	0	1.7544
MIR657	1.1628	1.1628	0	1.7544
AATK-AS1	1.1628	1.1628	0	1.7544
AZI1	1.1628	1.1628	0	1.7544
ENTHD2	1.1628	2.3256	0	1.7544
C17orf89	1.1628	2.3256	0	1.7544
SLC38A10	1.1628	2.3256	0	1.7544
LINC00482	1.1628	2.3256	0	0
TMEM105	1.1628	2.3256	0	0
RP11-1055B8.3	1.1628	2.3256	0	0
BAHCC1	1.1628	1.1628	0	0
MIR4740	1.1628	1.1628	0	0
MIR3186	1.1628	1.1628	0	0
ACTG1	1.1628	1.1628	0	0
FSCN2	1.1628	1.1628	0	0
C17orf70	1.1628	1.1628	0	0
NPLOC4	1.1628	1.1628	0	0
TSPAN10	1.1628	1.1628	0	0
PDE6G	2.3256	1.1628	0	0
OXLD1	2.3256	1.1628	0	0
CCDC137	2.3256	1.1628	0	0
ARL16	1.1628	0	0	0
HGS	1.1628	0	0	0
MIR6786	1.1628	0	0	0
MRPL12	1.1628	0	0	0
SLC25A10	1.1628	0	0	0
FAM195B	1.1628	0	0	0
GCGR	1.1628	0	0	0
P4HB	1.1628	0	0	0
PPP1R27	1.1628	0	0	0
ARHGDIA	1.1628	0	0	0
ALYREF	1.1628	0	0	0
ANAPC11	1.1628	0	0	0
NPB	1.1628	0	0	0
PCYT2	1.1628	0	0	0
SIRT7	1.1628	0	0	0
MAFG-AS1	1.1628	0	0	0
MAFG	1.1628	0	0	0
MYADML2	1.1628	0	0	0
PYCR1	1.1628	0	0	0
NOTUM	1.1628	0	0	0
ASPSCR1	1.1628	0	0	0
LRRC45	1.1628	0	0	0
RAC3	1.1628	0	0	0
STRA13	1.1628	0	0	0
DCXR	1.1628	0	0	0
RFNG	1.1628	0	0	0
GPS1	1.1628	0	0	0
DUS1L	1.1628	0	0	0
FASN	1.1628	0	0	0
CCDC57	1.1628	1.1628	0	0
CSNK1D	-1.1628	-1.1628	-0	-0
MIR6787	1.1628	1.1628	0	0
SLC16A3	1.1628	1.1628	0	0
CD7	1.1628	1.1628	0	0
SECTM1	1.1628	1.1628	0	0
TEX19	1.1628	1.1628	0	0
UTS2R	1.1628	1.1628	0	0
OGFOD3	1.1628	1.1628	0	0
HEXDC	1.1628	1.1628	0	0
C17orf62	1.1628	1.1628	0	0
NARF	1.1628	1.1628	0	0
FOXK2	1.1628	0	0	0
WDR45B	1.1628	0	0	0
RAB40B	1.1628	0	0	0
FN3KRP	1.1628	0	0	0
FN3K	1.1628	0	0	0
TBCD	1.1628	0	0	0
ZNF750	1.1628	0	0	0
B3GNTL1	1.1628	0	0	0
FLJ43681	1.1628	0	0	0
METRNL	1.1628	0	0	0
COLEC12	1.1628	2.3256	1.7241	1.7544
LOC102723376	1.1628	0	1.7241	1.7544
MIR8078	1.1628	0	1.7241	1.7544
ROCK1P1	1.1628	0	1.7241	1.7544
THOC1	1.1628	0	1.7241	1.7544
USP14	1.1628	0	1.7241	1.7544
C18orf56	1.1628	2.3256	1.7241	1.7544
CETN1	1.1628	2.3256	1.7241	1.7544
CLUL1	1.1628	2.3256	1.7241	1.7544
ENOSF1	1.1628	2.3256	1.7241	1.7544
TYMS	1.1628	2.3256	1.7241	1.7544
YES1	1.1628	2.3256	1.7241	1.7544
ADCYAP1	1.1628	2.3256	1.7241	1.7544
LINC00470	1.1628	1.1628	1.7241	1.7544
METTL4	1.1628	1.1628	0	1.7544
CBX3P2	1.1628	1.1628	0	1.7544
NDC80	1.1628	1.1628	0	1.7544
SMCHD1	1.1628	2.3256	0	1.7544
EMILIN2	1.1628	2.3256	0	1.7544
LPIN2	1.1628	2.3256	0	1.7544
LOC727896	1.1628	1.1628	0	1.7544
MYOM1	1.1628	1.1628	0	3.5088
MYL12A	1.1628	1.1628	0	3.5088
MYL12B	1.1628	1.1628	0	3.5088
TGIF1	1.1628	0	0	3.5088
RP11-838N2.4	1.1628	0	0	3.5088
DLGAP1	1.1628	1.1628	0	3.5088
DLGAP1-AS1	1.1628	0	0	3.5088
DLGAP1-AS3	1.1628	1.1628	0	1.7544
MIR6718	1.1628	1.1628	0	1.7544
DLGAP1-AS4	1.1628	1.1628	0	1.7544
DLGAP1-AS5	1.1628	0	0	1.7544
C18orf42	1.1628	0	0	1.7544
LINC00526	1.1628	0	0	0
LINC00667	1.1628	0	0	0
ZBTB14	1.1628	0	0	0
EPB41L3	1.1628	0	0	0
RP11-945C19.1	1.1628	0	0	0
MIR3976	1.1628	0	0	0
TMEM200C	1.1628	0	0	0
L3MBTL4	1.1628	0	0	0
C18orf64	1.1628	0	0	0
MIR4317	1.1628	0	0	0
RP11-760N9.1	1.1628	0	0	0
ARHGAP28	1.1628	1.1628	0	0
LINC00668	1.1628	1.1628	0	0
LAMA1	1.1628	1.1628	0	0
LRRC30	1.1628	2.3256	0	0
PTPRM	1.1628	4.6512	1.7241	3.5088
RP11-789C17.3	1.1628	3.4884	1.7241	0
RAB12	1.1628	3.4884	1.7241	5.2632
MTCL1	1.1628	3.4884	1.7241	5.2632
NDUFV2	1.1628	3.4884	1.7241	5.2632
RP11-143J12.2	1.1628	3.4884	1.7241	5.2632
ANKRD12	1.1628	3.4884	1.7241	3.5088
TWSG1	1.1628	3.4884	1.7241	3.5088
RALBP1	2.3256	4.6512	1.7241	3.5088
PPP4R1	2.3256	4.6512	1.7241	3.5088
RP11-692N5.1	2.3256	4.6512	1.7241	3.5088
RAB31	2.3256	4.6512	1.7241	1.7544
TXNDC2	2.3256	3.4884	0	1.7544
VAPA	2.3256	3.4884	0	1.7544
RP11-243E13.1	2.3256	4.6512	0	0
APCDD1	2.3256	4.6512	0	1.7544
NAPG	2.3256	4.6512	0	1.7544
RP11-856M7.1	2.3256	4.6512	0	1.7544
PIEZO2	2.3256	4.6512	3.4483	1.7544
RP11-712C7.1	2.3256	4.6512	1.7241	3.5088
SLC35G4	2.3256	3.4884	1.7241	3.5088
MIR7153	2.3256	3.4884	1.7241	3.5088
GNAL	2.3256	3.4884	1.7241	3.5088
CHMP1B	1.1628	3.4884	0	3.5088
MPPE1	1.1628	3.4884	0	3.5088
IMPA2	1.1628	3.4884	0	3.5088
ANKRD62	1.1628	3.4884	0	3.5088
C18orf61	1.1628	4.6512	0	3.5088
CIDEA	1.1628	4.6512	1.7241	3.5088
TUBB6	1.1628	4.6512	1.7241	3.5088
AFG3L2	1.1628	2.3256	1.7241	3.5088
SLMO1	1.1628	2.3256	1.7241	3.5088
SPIRE1	1.1628	1.1628	1.7241	3.5088
PSMG2	1.1628	2.3256	1.7241	3.5088
CEP76	1.1628	2.3256	1.7241	3.5088
RP11-973H7.4	1.1628	2.3256	1.7241	3.5088
PTPN2	1.1628	2.3256	1.7241	3.5088
SEH1L	1.1628	2.3256	1.7241	3.5088
CEP192	1.1628	2.3256	1.7241	3.5088
LDLRAD4	1.1628	3.4884	1.7241	5.2632
LDLRAD4-AS1	1.1628	2.3256	1.7241	3.5088
MIR5190	1.1628	2.3256	1.7241	3.5088
MIR4526	1.1628	2.3256	1.7241	5.2632
FAM210A	1.1628	2.3256	1.7241	5.2632
RNMT	1.1628	1.1628	1.7241	3.5088
MC5R	1.1628	1.1628	1.7241	3.5088
MC2R	1.1628	1.1628	1.7241	3.5088
ANKRD20A5P	1.1628	1.1628	1.7241	1.7544
CYP4F35P	1.1628	1.1628	1.7241	1.7544
ZNF519	1.1628	1.1628	1.7241	1.7544
CXADRP3	1.1628	1.1628	1.7241	0
POTEC	1.1628	1.1628	1.7241	0
ANKRD30B	1.1628	3.4884	3.4483	0
LOC644669	1.1628	3.4884	3.4483	0
MIR3156-2	1.1628	3.4884	3.4483	0
ROCK1	1.1628	3.4884	3.4483	0
RP11-527H14.2	1.1628	3.4884	3.4483	0
RP11-527H14.3	1.1628	3.4884	3.4483	0
GREB1L	3.4884	8.1395	5.1724	7.0175
ESCO1	4.6512	8.1395	5.1724	5.2632
SNRPD1	4.6512	8.1395	5.1724	5.2632
ABHD3	4.6512	11.6279	5.1724	7.0175
MIR320C1	4.6512	10.4651	5.1724	5.2632
MIB1	6.9767	13.9535	6.8966	8.7719
MIR133A1HG	6.9767	13.9535	6.8966	8.7719
MIR133A1	6.9767	12.7907	6.8966	8.7719
MIR1-2	6.9767	13.9535	6.8966	8.7719
GATA6-AS1	6.9767	13.9535	6.8966	12.2807
GATA6	6.9767	13.9535	8.6207	12.2807
CTAGE1	6.9767	12.7907	5.1724	10.5263
RP11-370A5.1	5.814	10.4651	5.1724	8.7719
MIR4741	5.814	9.3023	5.1724	8.7719
RBBP8	5.814	9.3023	5.1724	8.7719
CABLES1	5.814	9.3023	1.7241	10.5263
TMEM241	4.6512	8.1395	3.4483	8.7719
RIOK3	4.6512	8.1395	3.4483	8.7719
C18orf8	4.6512	6.9767	3.4483	8.7719
NPC1	4.6512	6.9767	3.4483	8.7719
ANKRD29	4.6512	8.1395	3.4483	8.7719
LAMA3	3.4884	9.3023	5.1724	8.7719
TTC39C	3.4884	5.814	5.1724	8.7719
RP11-403A21.2	3.4884	5.814	5.1724	8.7719
CABYR	3.4884	5.814	1.7241	8.7719
OSBPL1A	3.4884	5.814	1.7241	8.7719
MIR320C2	3.4884	2.3256	1.7241	8.7719
IMPACT	3.4884	2.3256	3.4483	8.7719
HRH4	3.4884	2.3256	0	8.7719
RP11-449D8.1	3.4884	2.3256	0	8.7719
ZNF521	3.4884	1.1628	0	8.7719
SS18	3.4884	1.1628	0	5.2632
PSMA8	3.4884	1.1628	0	3.5088
TAF4B	3.4884	1.1628	0	3.5088
RP11-107K17.1	3.4884	1.1628	0	3.5088
KCTD1	3.4884	2.3256	0	3.5088
MIR8057	3.4884	2.3256	0	3.5088
PCAT18	3.4884	1.1628	0	3.5088
AQP4	3.4884	1.1628	0	3.5088
AQP4-AS1	3.4884	1.1628	0	5.2632
CHST9	3.4884	1.1628	0	3.5088
CDH2	1.1628	1.1628	0	0
MIR302F	0	1.1628	0	1.7544
DSC3	0	1.1628	0	0
DSC2	0	1.1628	0	0
RP11-408H20.2	0	1.1628	0	0
DSC1	0	1.1628	0	0
DSG1	0	1.1628	0	0
RP11-534N16.1	0	1.1628	0	0
DSG4	0	1.1628	0	0
DSG3	0	1.1628	0	0
DSG2	0	1.1628	0	0
RP11-75N4.2	0	1.1628	0	0
TTR	0	1.1628	0	0
B4GALT6	0	1.1628	0	0
SLC25A52	0	1.1628	0	0
TRAPPC8	0	1.1628	1.7241	0
RNF125	0	1.1628	1.7241	0
RNF138	0	1.1628	1.7241	0
MEP1B	0	1.1628	0	0
GAREM	0	1.1628	0	0
WBP11P1	0	1.1628	0	0
KLHL14	0	1.1628	0	0
CCDC178	0	1.1628	0	1.7544
ASXL3	0	1.1628	0	1.7544
NOL4	0	1.1628	0	1.7544
DTNA	1.1628	2.3256	1.7241	1.7544
MAPRE2	0	2.3256	1.7241	1.7544
ZNF397	1.1628	2.3256	1.7241	1.7544
ZSCAN30	1.1628	2.3256	1.7241	1.7544
ZNF271	1.1628	2.3256	1.7241	1.7544
ZNF24	1.1628	2.3256	1.7241	1.7544
ZNF396	1.1628	2.3256	1.7241	1.7544
INO80C	1.1628	2.3256	1.7241	1.7544
MIR3975	1.1628	2.3256	1.7241	1.7544
GALNT1	1.1628	2.3256	1.7241	1.7544
MIR187	1.1628	2.3256	0	1.7544
C18orf21	1.1628	2.3256	0	1.7544
RPRD1A	1.1628	2.3256	0	1.7544
SLC39A6	1.1628	2.3256	0	1.7544
ELP2	1.1628	2.3256	1.7241	1.7544
MOCOS	1.1628	2.3256	1.7241	1.7544
FHOD3	1.1628	2.3256	1.7241	1.7544
TPGS2	0	2.3256	1.7241	1.7544
KIAA1328	0	2.3256	1.7241	1.7544
CELF4	0	2.3256	1.7241	1.7544
MIR4318	0	2.3256	1.7241	1.7544
LINC00669	0	1.1628	1.7241	1.7544
hsa-mir-924	0	1.1628	1.7241	1.7544
MIR5583-1	0	1.1628	1.7241	1.7544
MIR5583-2	0	1.1628	1.7241	1.7544
RP11-653G8.2	0	1.1628	1.7241	1.7544
KC6	0	2.3256	1.7241	0
PIK3C3	0	1.1628	0	1.7544
LINC00907	0	2.3256	0	1.7544
RIT2	0	2.3256	0	1.7544
SYT4	0	1.1628	0	1.7544
LOC101927921	0	1.1628	0	0
SETBP1	0	1.1628	0	0
MIR4319	0	1.1628	0	0
SLC14A2	0	1.1628	0	0
SLC14A1	0	1.1628	0	0
SIGLEC15	0	1.1628	0	0
EPG5	0	1.1628	0	0
PSTPIP2	0	1.1628	0	0
ATP5A1	0	1.1628	0	0
HAUS1	0	1.1628	0	0
C18orf25	0	1.1628	0	0
RNF165	0	1.1628	0	0
LOXHD1	0	1.1628	0	0
ST8SIA5	0	1.1628	0	0
PIAS2	0	1.1628	0	0
KATNAL2	0	1.1628	0	0
TCEB3B	0	1.1628	0	0
TCEB3CL2	0	1.1628	0	0
TCEB3CL	0	1.1628	0	0
TCEB3C	0	1.1628	0	0
HDHD2	0	1.1628	0	0
IER3IP1	0	1.1628	0	0
SKOR2	0	1.1628	0	0
SMAD2	-0	-0	-0	-0
ZBTB7C	0	1.1628	0	0
CTIF	2.3256	2.3256	0	0
MIR4743	2.3256	1.1628	0	0
SMAD7	2.3256	3.4884	0	0
DYM	2.3256	3.4884	0	0
MIR4744	2.3256	2.3256	0	0
C18orf32	1.1628	1.1628	0	0
RPL17-C18orf32	1.1628	1.1628	0	0
MIR1539	1.1628	1.1628	0	0
RPL17	1.1628	1.1628	0	0
SNORD58C	1.1628	1.1628	0	0
SNORD58A	1.1628	1.1628	0	0
SNORD58B	1.1628	1.1628	0	0
LIPG	1.1628	1.1628	0	0
ACAA2	1.1628	1.1628	0	0
SCARNA17	1.1628	1.1628	0	0
MYO5B	1.1628	1.1628	0	0
MIR4320	1.1628	0	0	0
CCDC11	1.1628	0	0	0
MBD1	1.1628	0	0	0
CXXC1	1.1628	0	0	0
SKA1	0	0	0	0
MAPK4	0	0	0	0
MRO	0	0	0	0
ME2	0	0	0	0
ELAC1	0	0	0	0
SMAD4	-0	-0	-0	-0
MEX3C	0	0	0	0
RP11-267C16.1	0	0	0	0
DCC	0	0	1.7241	0
RP11-202D1.3	0	0	1.7241	0
LOC101928167	0	0	1.7241	0
MBD2	0	0	1.7241	0
SNORA37	0	0	1.7241	0
POLI	0	0	1.7241	0
STARD6	0	0	1.7241	0
C18orf54	0	0	1.7241	0
DYNAP	0	0	1.7241	1.7544
RAB27B	0	0	1.7241	0
CCDC68	0	0	1.7241	0
LOC101927229	0	0	1.7241	0
TCF4	0	0	1.7241	0
MIR4529	0	0	0	0
RP11-214L13.1	0	0	0	0
RP11-456O19.4	0	0	0	0
TXNL1	0	0	0	0
WDR7	0	0	0	0
LINC-ROR	0	0	0	0
BOD1L2	0	0	0	0
ST8SIA3	0	0	0	0
ONECUT2	0	0	0	0
FECH	0	0	0	0
NARS	0	0	0	0
RP11-35G9.3	0	0	0	0
ATP8B1	0	0	0	0
NEDD4L	1.1628	0	0	0
MIR122	0	0	0	0
MIR3591	0	0	0	0
ALPK2	0	0	0	0
LOC101927322	0	0	0	0
MALT1	0	0	0	0
ZNF532	0	0	0	0
OACYLP	0	0	0	0
SEC11C	0	0	0	0
GRP	0	0	0	0
RAX	0	0	0	0
CPLX4	0	0	0	0
LMAN1	0	0	0	0
CCBE1	0	0	0	0
PMAIP1	0	0	1.7241	0
MC4R	0	0	1.7241	0
CDH20	0	0	1.7241	0
RP11-1096D5.1	0	0	1.7241	0
RNF152	0	0	1.7241	0
PIGN	0	0	1.7241	0
KIAA1468	0	0	1.7241	0
TNFRSF11A	0	0	1.7241	0
ZCCHC2	0	0	1.7241	0
PHLPP1	0	1.1628	1.7241	0
BCL2	0	0	1.7241	0
KDSR	0	0	1.7241	0
VPS4B	0	0	1.7241	0
SERPINB5	0	0	1.7241	0
SERPINB12	0	0	1.7241	0
SERPINB13	0	0	1.7241	0
SERPINB4	0	0	1.7241	0
SERPINB3	0	0	1.7241	0
SERPINB11	0	0	1.7241	0
SERPINB7	0	0	1.7241	0
SERPINB2	0	0	1.7241	0
SERPINB10	0	0	1.7241	0
HMSD	0	0	1.7241	0
SERPINB8	0	0	1.7241	0
LINC00305	0	0	1.7241	0
RP11-146N18.1	0	0	1.7241	0
RP11-909B2.1	0	0	1.7241	0
CDH7	1.1628	0	3.4483	0
CDH19	0	0	3.4483	0
MIR5011	0	0	1.7241	0
DSEL	0	0	1.7241	0
RP11-638L3.1	0	0	1.7241	0
TMX3	0	0	1.7241	0
CCDC102B	0	0	1.7241	0
DOK6	0	1.1628	1.7241	0
CD226	0	1.1628	1.7241	0
RTTN	0	1.1628	1.7241	0
SOCS6	0	1.1628	1.7241	0
RP11-41O4.2	0	1.1628	1.7241	0
GTSCR1	0	0	1.7241	0
CBLN2	1.1628	0	1.7241	0
LOC100505817	1.1628	0	1.7241	0
LOC400655	1.1628	0	1.7241	0
NETO1	1.1628	0	1.7241	0
RP11-510D19.1	1.1628	0	1.7241	0
FBXO15	0	0	1.7241	0
TIMM21	0	0	1.7241	0
CYB5A	0	0	1.7241	0
C18orf63	0	0	1.7241	0
FAM69C	0	1.1628	1.7241	0
CNDP2	0	1.1628	1.7241	0
