gene	I_gain	II_gain	III_gain	IV_gain	I_gain_ratio	II_gain_ratio	III_gain_ratio	IV_gain_ratio
SLX1A-SULT1A3	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
SLX1A	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
SLX1B	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
SPN	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
SULT1A3	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
TAOK2	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
TBX6	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
TMEM219	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
YPEL3	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZG16	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
CD2BP2	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
TBC1D10B	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
MYLPF	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
1-Sep	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF48	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF771	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
DCTPP1	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
SEPHS2	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ITGAL	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
MIR4518	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF747	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF768	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF764	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF688	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF785	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF689	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
FBRS	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
PRR14	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
LOC730183	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
SRCAP	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
SNORA30	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
LOC100862671	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
PHKG2	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
C16orf93	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
RNF40	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF629	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
BCL7C	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
MIR4519	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MIR762	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CTF1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
FBXL19-AS1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
FBXL19	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ORAI3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SETD1A	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
HSD3B7	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
STX1B	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
STX4	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ZNF668	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PRSS53	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ZNF646	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
VKORC1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
BCKDK	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
KAT8	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PRSS8	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PRSS36	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
FUS	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
C16orf98	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PYCARD	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PYDC1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TRIM72	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ITGAM	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ITGAX	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ITGAD	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
COX6A2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ZNF843	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ARMC5	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TGFB1I1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SLC5A2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
C16orf58	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
AHSP	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
YBX3P1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CLUHP3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ZNF720	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ANKRD26P1	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
FLJ26245	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
HERC2P4	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LINC00273	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LOC146481	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LOC390705	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
RNU6-76P	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
RP11-488I20.3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
RP11-80F22.15	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SLC6A10P	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TP53TG3B	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TP53TG3C	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TP53TG3D	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TP53TG3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
UBE2MP1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ZNF267	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
hsa-mir-1826	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SHCBP1	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
VPS35	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ORC6	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MYLK3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
C16orf87	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
GPT2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
DNAJA2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
NETO2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ITFG1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PHKB	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LOC100507534	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
RP11-523L20.2	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
ABCC12	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
ABCC11	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
MIR548AE2	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
LONP2	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
LOC100507577	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
SIAH1	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
N4BP1	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
CBLN1	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
C16orf78	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
ZNF423	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
CNEP1R1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
HEATR3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PAPD5	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ADCY7	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MIR6771	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
BRD7	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
NKD1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SNX20	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
NOD2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CYLD	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
hsa-mir-3181	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SALL1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
C16orf97	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LINC00919	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
RP11-152O14.1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TOX3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CASC16	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CHD9	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LOC643802	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
RBL2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
AKTIP	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
RPGRIP1L	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
FTO	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
FTO-IT1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
IRX3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CRNDE	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
IRX5	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
IRX6	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MMP2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LPCAT2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CAPNS2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SLC6A2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CES1P2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CES1P1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CES1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CES5A	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
RP11-461O7.1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
DKFZP434H168	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
GNAO1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MIR3935	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
AMFR	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
NUDT21	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
OGFOD1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
BBS2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT4	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT2A	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1L	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1E	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1M	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1JP	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1A	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1DP	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1B	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1F	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1G	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1H	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1IP	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MT1X	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
NUP93	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MIR138-2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SLC12A3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MIR6863	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
HERPUD1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CETP	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
NLRC5	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CPNE2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
FAM192A	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
RSPRY1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ARL2BP	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PLLP	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CCL22	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CX3CL1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CCL17	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CIAPIN1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
COQ9	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
POLR2C	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
DOK4	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CCDC102A	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
GPR114	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
GPR56	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
GPR97	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CCDC135	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
KATNB1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
KIFC3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MIR6772	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LOC388282	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CNGB1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TEPP	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
USB1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ZNF319	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MMP15	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
C16orf80	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CSNK2A2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CCDC113	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PRSS54	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
GINS3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
NDRG4	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SETD6	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CNOT1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SNORA46	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SNORA50	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SLC38A7	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
GOT2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
APOOP5	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LOC729159	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CDH8	1	0	0	0	1.1628 	0.0000 	0.0000 	0.0000 
CDH11	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
LINC00922	0	1	1	0	0.0000 	1.1628 	1.7241 	0.0000 
CDH5	0	1	1	0	0.0000 	1.1628 	1.7241 	0.0000 
LINC00920	0	1	1	0	0.0000 	1.1628 	1.7241 	0.0000 
BEAN1	0	1	1	0	0.0000 	1.1628 	1.7241 	0.0000 
CTD-2258A20.5	0	1	1	0	0.0000 	1.1628 	1.7241 	0.0000 
TK2	0	1	1	0	0.0000 	1.1628 	1.7241 	0.0000 
CKLF-CMTM1	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CKLF	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CMTM1	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CMTM2	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CMTM3	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CMTM4	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
DYNC1LI2	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CCDC79	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
NAE1	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CA7	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
PDP2	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CDH16	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
RRAD	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
FAM96B	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CES2	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CES3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CES4A	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CBFB	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
C16orf70	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
B3GNT9	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
FBXL8	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
HSF4	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TRADD	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
NOL3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
KIAA0895L	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
EXOC3L1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
E2F4	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ELMO3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MIR328	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LRRC29	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TMEM208	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
FHOD1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SLC9A5	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PLEKHG4	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
KCTD19	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LRRC36	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
TPPP3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ZDHHC1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
HSD11B2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ATP6V0D1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
AGRP	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LOC100505942	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
FAM65A	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
CTCF	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
RLTPR	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ACD	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
C16orf86	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ENKD1	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PARD6A	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
GFOD2	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
RANBP10	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
TSNAXIP1	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CENPT	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
THAP11	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
NUTF2	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
EDC4	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
NRN1L	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
PSKH1	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CTRL	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PSMB10	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LCAT	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SLC12A4	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
DPEP3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
DPEP2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
LOC100131303	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
DDX28	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
DUS2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
NFATC3	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
ESRP2	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
MIR6773	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PLA2G15	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SLC7A6	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
SLC7A6OS	0	0	0	0	0.0000 	0.0000 	0.0000 	0.0000 
PRMT7	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
SMPD3	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
ZFP90	1	1	0	0	1.1628 	1.1628 	0.0000 	0.0000 
CDH3	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CDH1	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
TANGO6	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
HAS3	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CHTF8	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
CIRH1A	0	1	0	0	0.0000 	1.1628 	0.0000 	0.0000 
SNTB2	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
VPS4A	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
COG8	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
PDF	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
NIP7	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
TMED6	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
TERF2	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
CYB5B	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
MIR1538	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
NFAT5	1	1	0	1	1.1628 	1.1628 	0.0000 	1.7544 
NQO1	1	1	0	1	1.1628 	1.1628 	0.0000 	1.7544 
NOB1	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
WWP2	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
MIR140	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
CLEC18A	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
CLEC18C	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
MIR1972-1	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
MIR1972-2	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
PDPR	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
PDXDC2P	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
LOC100506060	0	1	1	1	0.0000 	1.1628 	1.7241 	1.7544 
AARS	0	1	1	1	0.0000 	1.1628 	1.7241 	1.7544 
EXOSC6	0	1	1	1	0.0000 	1.1628 	1.7241 	1.7544 
DDX19B	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
LOC100506083	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
DDX19A	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
ST3GAL2	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
FUK	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
COG4	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
SF3B3	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
SNORD111B	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
SNORD111	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
IL34	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
MTSS1L	0	1	0	1	0.0000 	1.1628 	0.0000 	1.7544 
VAC14	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
VAC14-AS1	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
HYDIN	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
CMTR2	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
CALB2	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF23	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF19	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
CHST4	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
RP11-432I5.1	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
TAT	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
MARVELD3	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
PHLPP2	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
SNORA70D	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
AP1G1	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
SNORD71	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ATXN1L	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
ZNF821	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
IST1	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
PKD1L3	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
DHODH	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
HP	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
HPR	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
TXNL4B	0	0	0	1	0.0000 	0.0000 	0.0000 	1.7544 
DHX38	1	0	0	1	1.1628 	0.0000 	0.0000 	1.7544 
